Date,Symbol,SecurityName,Quantity,YEAR
16-OCT-2020,EICHERMOT,EICHER MOTORS LIMITED,"12,600",2020
19-OCT-2020,HEROMOTOCO,HERO MOTOCORP LTD,"14,400",2020
27-OCT-2020,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"2,80,000",2020
28-OCT-2020,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"10,000",2020
03-NOV-2020,PVR,PVR LIMITED,"6,919",2020
05-NOV-2020,BAJAJFINSV,BAJAJ FINSERV LIMITED,"1,750",2020
06-NOV-2020,BAJAJFINSV,BAJAJ FINSERV LIMITED,"12,250",2020
06-NOV-2020,HDFCBANK,HDFC BANK LTD,550,2020
13-NOV-2020,BAJAJFINSV,BAJAJ FINSERV LIMITED,"28,000",2020
20-NOV-2020,INDIGO,INTERGLOBE AVIATION LTD,"15,000",2020
23-NOV-2020,BAJAJFINSV,BAJAJ FINSERV LIMITED,"13,000",2020
23-NOV-2020,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"10,000",2020
24-NOV-2020,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"13,600",2020
24-NOV-2020,MRF,MRF LTD,30,2020
25-NOV-2020,BAJAJFINSV,BAJAJ FINSERV LIMITED,"2,250",2020
25-NOV-2020,BOSCHLTD,BOSCH LIMITED,"1,200",2020
25-NOV-2020,SRTRANSFIN,SHRIRAM TRANSPORT FIN CO.,"10,005",2020
26-NOV-2020,BOSCHLTD,BOSCH LIMITED,"5,550",2020
27-NOV-2020,ASIANPAINT,ASIAN PAINTS LIMITED,"24,000",2020
27-NOV-2020,BAJAJFINSV,BAJAJ FINSERV LIMITED,"15,000",2020
27-NOV-2020,CUMMINSIND,CUMMINS INDIA LTD,"40,800",2020
27-NOV-2020,INFRATEL,BHARTI INFRATEL LIMITED,"16,800",2020
27-NOV-2020,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"2,06,000",2020
27-NOV-2020,MRF,MRF LTD,140,2020
27-NOV-2020,SRTRANSFIN,SHRIRAM TRANSPORT FIN CO.,667,2020
02-DEC-2020,HEROMOTOCO,HERO MOTOCORP LTD,"21,000",2020
02-DEC-2020,IDFCBANK,IDFC BANK LIMITED,"38,000",2020
02-DEC-2020,LICHSGFIN,LIC HOUSING FINANCE LTD,"4,000",2020
03-DEC-2020,ASIANPAINT,ASIAN PAINTS LIMITED,"17,700",2020
03-DEC-2020,GAIL,GAIL (INDIA) LTD,"1,22,000",2020
08-DEC-2020,RBLBANK,RBL BANK LIMITED,"26,000",2020
11-DEC-2020,HEROMOTOCO,HERO MOTOCORP LTD,"14,700",2020
11-DEC-2020,IDFCBANK,IDFC BANK LIMITED,"2,09,000",2020
14-DEC-2020,HEROMOTOCO,HERO MOTOCORP LTD,"8,100",2020
15-DEC-2020,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"16,800",2020
17-DEC-2020,RBLBANK,RBL BANK LIMITED,"1,00,750",2020
18-DEC-2020,IDFCBANK,IDFC BANK LIMITED,"95,000",2020
18-DEC-2020,RBLBANK,RBL BANK LIMITED,"1,93,050",2020
21-DEC-2020,IDFCBANK,IDFC BANK LIMITED,"18,05,000",2020
24-DEC-2020,BANKBARODA,BANK OF BARODA,"2,10,600",2020
28-DEC-2020,HEROMOTOCO,HERO MOTOCORP LTD,"17,400",2020
28-DEC-2020,UBL,UNITED BREWERIES LIMITED,"5,600",2020
29-DEC-2020,HEROMOTOCO,HERO MOTOCORP LTD,"4,800",2020
29-DEC-2020,RBLBANK,RBL BANK LIMITED,"74,600",2020
01-JAN-2021,PVR,PVR LIMITED,"15,466",2021
06-JAN-2021,INFRATEL,BHARTI INFRATEL LIMITED,"36,400",2021
06-JAN-2021,UBL,UNITED BREWERIES LIMITED,"22,400",2021
07-JAN-2021,INDIGO,INTERGLOBE AVIATION LTD,"56,000",2021
07-JAN-2021,UBL,UNITED BREWERIES LIMITED,"4,200",2021
08-JAN-2021,INDIGO,INTERGLOBE AVIATION LTD,"7,500",2021
08-JAN-2021,INFRATEL,BHARTI INFRATEL LIMITED,"95,200",2021
08-JAN-2021,LICHSGFIN,LIC HOUSING FINANCE LTD,"6,000",2021
08-JAN-2021,UBL,UNITED BREWERIES LIMITED,"4,200",2021
12-JAN-2021,UBL,UNITED BREWERIES LIMITED,"4,900",2021
13-JAN-2021,RBLBANK,RBL BANK LIMITED,"8,700",2021
13-JAN-2021,UBL,UNITED BREWERIES LIMITED,"21,700",2021
14-JAN-2021,WIPRO,WIPRO LTD,"4,48,000",2021
15-JAN-2021,INFY,INFOSYS TECHNOLOGIES LTD,"19,200",2021
25-JAN-2021,L&TFH,L&T FINANCE HOLDINGS LIMITED,"1,78,480",2021
27-JAN-2021,L&TFH,L&T FINANCE HOLDINGS LIMITED,"62,468",2021
27-JAN-2021,WIPRO,WIPRO LTD,"3,13,600",2021
28-JAN-2021,IDFCBANK,IDFC BANK LIMITED,"4,94,000",2021
28-JAN-2021,WIPRO,WIPRO LTD,"6,400",2021
29-JAN-2021,HDFCBANK,HDFC BANK LTD,"21,450",2021
01-FEB-2021,HDFCBANK,HDFC BANK LTD,"2,29,350",2021
02-FEB-2021,BANDHANBNK,BANDHAN BANK LIMITED,"1,54,800",2021
02-FEB-2021,CUMMINSIND,CUMMINS INDIA LTD,"1,14,000",2021
03-FEB-2021,BANDHANBNK,BANDHAN BANK LIMITED,"3,25,800",2021
03-FEB-2021,VOLTAS,VOLTAS LTD,"44,000",2021
05-FEB-2021,HDFCBANK,HDFC BANK LTD,"33,550",2021
05-FEB-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"47,600",2021
09-FEB-2021,HDFCBANK,HDFC BANK LTD,"59,950",2021
11-FEB-2021,BANKBARODA,BANK OF BARODA,"3,15,900",2021
16-FEB-2021,BANKBARODA,BANK OF BARODA,"46,800",2021
16-FEB-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"21,200",2021
17-FEB-2021,HEROMOTOCO,HERO MOTOCORP LTD,"11,400",2021
17-FEB-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"23,675",2021
18-FEB-2021,BANKBARODA,BANK OF BARODA,"93,600",2021
18-FEB-2021,CUMMINSIND,CUMMINS INDIA LTD,"1,200",2021
18-FEB-2021,HEROMOTOCO,HERO MOTOCORP LTD,"26,700",2021
19-FEB-2021,BANKBARODA,BANK OF BARODA,"6,20,100",2021
19-FEB-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"74,000",2021
22-FEB-2021,CHOLAFIN,CHOLAMANDALAM IN & FIN CO,"77,500",2021
22-FEB-2021,HEROMOTOCO,HERO MOTOCORP LTD,600,2021
22-FEB-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"1,49,200",2021
23-FEB-2021,BIOCON,BIOCON LIMITED.,"16,100",2021
23-FEB-2021,HEROMOTOCO,HERO MOTOCORP LTD,600,2021
24-FEB-2021,HDFCBANK,HDFC BANK LTD,"76,610",2021
25-FEB-2021,HDFCBANK,HDFC BANK LTD,"1,48,890",2021
26-FEB-2021,HDFCBANK,HDFC BANK LTD,"1,73,250",2021
01-MAR-2021,HDFCBANK,HDFC BANK LTD,"2,00,200",2021
01-MAR-2021,HEROMOTOCO,HERO MOTOCORP LTD,"6,062",2021
02-MAR-2021,HDFCBANK,HDFC BANK LTD,"1,00,100",2021
18-MAR-2021,INDOCO,INDOCO REMEDIES LTD,"20,000",2021
19-MAR-2021,CUMMINSIND,CUMMINS INDIA LTD,"12,000",2021
22-MAR-2021,CHOLAFIN,CHOLAMANDALAM IN & FIN CO,"52,500",2021
22-MAR-2021,CUMMINSIND,CUMMINS INDIA LTD,"7,200",2021
22-MAR-2021,INDIGO,INTERGLOBE AVIATION LTD  ,"24,500",2021
23-MAR-2021,CUMMINSIND,CUMMINS INDIA LTD,"9,600",2021
23-MAR-2021,INDIGO,INTERGLOBE AVIATION LTD  ,"45,500",2021
24-MAR-2021,CUMMINSIND,CUMMINS INDIA LTD,"1,200",2021
24-MAR-2021,PVR,PVR LIMITED,"8,140",2021
24-MAR-2021,UBL,UNITED BREWERIES LIMITED,"16,800",2021
24-MAR-2021,ULTRACEMCO,ULTRATECH CEMENT LIMITED,"9,200",2021
25-MAR-2021,CUMMINSIND,CUMMINS INDIA LTD,"32,400",2021
25-MAR-2021,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LIMITED,"52,000",2021
25-MAR-2021,UBL,UNITED BREWERIES LIMITED,"9,100",2021
26-MAR-2021,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LIMITED,"8,000",2021
30-MAR-2021,HDFCBANK,HDFC BANK LTD,"3,43,200",2021
30-MAR-2021,HEROMOTOCO,HERO MOTOCORP LTD,"3,000",2021
31-MAR-2021,CUMMINSIND,CUMMINS INDIA LTD,"3,600",2021
31-MAR-2021,HDFCBANK,HDFC BANK LTD,"65,450",2021
01-APR-2021,HINDPETRO,HINDUSTAN PETROLEUM CORP,"4,500",2021
05-APR-2021,HDFCBANK,HDFC BANK LTD,"45,100",2021
05-APR-2021,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LIMITED,"84,000",2021
06-APR-2021,ASIANPAINT,ASIAN PAINTS LIMITED,"17,400",2021
06-APR-2021,LALPATHLAB,DR. LAL PATH LABS LTD.,"10,250",2021
06-APR-2021,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LIMITED,"84,000",2021
08-APR-2021,HEROMOTOCO,HERO MOTOCORP LTD,"12,000",2021
09-APR-2021,HDFC,HDFC LTD,"1,800",2021
09-APR-2021,HDFC,HDFC LTD,"1,800",2021
09-APR-2021,HEROMOTOCO,HERO MOTOCORP LTD,"10,500",2021
09-APR-2021,HEROMOTOCO,HERO MOTOCORP LTD,"10,500",2021
09-APR-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"1,86,000",2021
09-APR-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"1,86,000",2021
09-APR-2021,TVSMOTOR,TVS MOTOR COMPANY LTD,"28,000",2021
09-APR-2021,TVSMOTOR,TVS MOTOR COMPANY LTD,"28,000",2021
12-APR-2021,GODREJPROP,GODREJ PROPERTIES LTD,650,2021
12-APR-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"22,400",2021
13-APR-2021,UBL,UNITED BREWERIES LIMITED,"27,300",2021
15-APR-2021,HDFC,HDFC LTD,"13,800",2021
15-APR-2021,UBL,UNITED BREWERIES LIMITED,"1,400",2021
16-APR-2021,ASIANPAINT,ASIAN PAINTS LIMITED,"3,600",2021
16-APR-2021,BAJAJFINSV,BAJAJ FINSERV LIMITED,"5,000",2021
16-APR-2021,HDFC,HDFC LTD,"4,200",2021
19-APR-2021,BAJAJFINSV,BAJAJ FINSERV LIMITED,125,2021
20-APR-2021,CHOLAFIN,CHOLAMANDALAM IN & FIN CO,"2,500",2021
20-APR-2021,UBL,UNITED BREWERIES LIMITED,"7,700",2021
22-APR-2021,BRITANNIA,BRITANNIA INDUSTRIES LIMITED,"38,600",2021
22-APR-2021,CHOLAFIN,CHOLAMANDALAM IN & FIN CO,"37,500",2021
23-APR-2021,BRITANNIA,BRITANNIA INDUSTRIES LIMITED,"24,800",2021
26-APR-2021,AARTIIND,AARTI INDUSTRIES LTD,"31,025",2021
26-APR-2021,BRITANNIA,BRITANNIA INDUSTRIES LIMITED,"1,650",2021
26-APR-2021,CUMMINSIND,CUMMINS INDIA LTD,"9,600",2021
26-APR-2021,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LIMITED,"1,60,000",2021
27-APR-2021,BRITANNIA,BRITANNIA INDUSTRIES LIMITED,"11,000",2021
28-APR-2021,BIOCON,BIOCON LIMITED.,"3,01,300",2021
28-APR-2021,BRITANNIA,BRITANNIA INDUSTRIES LIMITED,200,2021
29-APR-2021,BAJAJFINSV,BAJAJ FINSERV LIMITED,"63,500",2021
30-APR-2021,AMBUJACEM,AMBUJA CEMENTS LTD,"60,000",2021
30-APR-2021,RBLBANK,RBL BANK LIMITED,"3,45,546",2021
03-MAY-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"92,000",2021
03-MAY-2021,RBLBANK,RBL BANK LIMITED,"95,700",2021
04-MAY-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"1,26,400",2021
05-MAY-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"60,000",2021
06-MAY-2021,BANDHANBNK,BANDHAN BANK LIMITED,"2,10,600",2021
07-MAY-2021,WIPRO,WIPRO LTD,"97,600",2021
10-MAY-2021,WIPRO,WIPRO LTD,"2,88,000",2021
11-MAY-2021,WIPRO,WIPRO LTD,"2,83,200",2021
12-MAY-2021,WIPRO,WIPRO LTD,"20,800",2021
18-MAY-2021,HDFCBANK,HDFC BANK LTD,"85,800",2021
19-MAY-2021,HDFCBANK,HDFC BANK LTD,"16,500",2021
20-MAY-2021,WIPRO,WIPRO LTD,"91,200",2021
21-MAY-2021,CHOLAFIN,CHOLAMANDALAM IN & FIN CO,"1,21,800",2021
21-MAY-2021,CHOLAFIN,CHOLAMANDALAM IN & FIN CO,"1,21,800",2021
24-MAY-2021,CHOLAFIN,CHOLAMANDALAM IN & FIN CO,"68,750",2021
24-MAY-2021,WIPRO,WIPRO LTD,"1,12,000",2021
25-MAY-2021,VOLTAS,VOLTAS LTD,"42,000",2021
26-MAY-2021,VOLTAS,VOLTAS LTD,"37,010",2021
27-MAY-2021,AMBUJACEM,AMBUJA CEMENTS LTD,"57,000",2021
27-MAY-2021,VOLTAS,VOLTAS LTD,"10,490",2021
28-MAY-2021,UBL,UNITED BREWERIES LIMITED,"28,700",2021
31-MAY-2021,HDFCBANK,HDFC BANK LTD,"24,750",2021
01-JUN-2021,CHOLAFIN,CHOLAMANDALAM IN & FIN CO,"21,250",2021
01-JUN-2021,HDFCBANK,HDFC BANK LTD,"13,750",2021
01-JUN-2021,INDIGO,INTERGLOBE AVIATION LTD,"5,000",2021
01-JUN-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"20,800",2021
02-JUN-2021,WIPRO,WIPRO LTD,"1,00,800",2021
03-JUN-2021,VOLTAS,VOLTAS LTD,"92,000",2021
03-JUN-2021,WIPRO,WIPRO LTD,"44,800",2021
04-JUN-2021,HDFC,HDFC LTD,"1,800",2021
04-JUN-2021,RBLBANK,RBL BANK LIMITED,"17,400",2021
04-JUN-2021,VOLTAS,VOLTAS LTD,"1,500",2021
07-JUN-2021,BAJAJFINSV,BAJAJ FINSERV LIMITED,"13,125",2021
09-JUN-2021,TITAN,TITAN INDUSTRIES LTD,"15,750",2021
10-JUN-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"29,644",2021
10-JUN-2021,TITAN,TITAN INDUSTRIES LTD,"9,375",2021
11-JUN-2021,TITAN,TITAN INDUSTRIES LTD,"4,125",2021
14-JUN-2021,TITAN,TITAN INDUSTRIES LTD,"8,625",2021
17-JUN-2021,BOSCHLTD,BOSCH LIMITED,"9,200",2021
18-JUN-2021,CUMMINSIND,CUMMINS INDIA LTD,"13,800",2021
24-JUN-2021,HCLTECH,HCL TECHNOLOGIES LTD,"11,200",2021
24-JUN-2021,LALPATHLAB,DR. LAL PATH LABS LTD.,750,2021
25-JUN-2021,BAJAJFINSV,BAJAJ FINSERV LIMITED,900,2021
25-JUN-2021,HCLTECH,HCL TECHNOLOGIES LTD,"49,000",2021
25-JUN-2021,INFY,INFOSYS TECHNOLOGIES LTD,"66,600",2021
25-JUN-2021,TCS,TATA CONSULTANCY SERV LT,"29,100",2021
28-JUN-2021,ASIANPAINT,ASIAN PAINTS LIMITED,"9,600",2021
28-JUN-2021,HDFCLIFE,HDFC STANDARD LIFE INSURANCE COMPANY LIMITED,"12,100",2021
28-JUN-2021,ICICIPRULI,ICICI PRU LIFE INS CO LTD ,"6,000",2021
28-JUN-2021,INFY,INFOSYS TECHNOLOGIES LTD,"88,200",2021
28-JUN-2021,VOLTAS,VOLTAS LTD,"10,000",2021
29-JUN-2021,ASIANPAINT,ASIAN PAINTS LIMITED,"26,100",2021
29-JUN-2021,HDFC,HDFC LTD,"21,000",2021
30-JUN-2021,ICICIPRULI,ICICI PRU LIFE INS CO LTD ,"1,500",2021
30-JUN-2021,ICICIPRULI,ICICI PRU LIFE INS CO LTD,"1,500",2021
30-JUN-2021,INFY,INFOSYS TECHNOLOGIES LTD,"34,200",2021
01-JUL-2021,HCLTECH,HCL TECHNOLOGIES LTD,"16,100",2021
01-JUL-2021,LALPATHLAB,DR. LAL PATH LABS LTD.,"2,000",2021
02-JUL-2021,TVSMOTOR,TVS MOTOR COMPANY LTD,"2,800",2021
05-JUL-2021,NMDC,NMDC LTD.,"4,02,000",2021
06-JUL-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"21,600",2021
06-JUL-2021,LALPATHLAB,DR. LAL PATH LABS LTD.,"11,250",2021
06-JUL-2021,LTI,L&T INFOTECH LIMITED,"2,700",2021
06-JUL-2021,TATAMOTORS,TATA MOTORS LIMITED,"4,44,600",2021
06-JUL-2021,UBL,UNITED BREWERIES LIMITED,"2,100",2021
07-JUL-2021,TATAMOTORS,TATA MOTORS LIMITED,"5,75,700",2021
08-JUL-2021,ICICIPRULI,ICICI PRU LIFE INS CO LTD,"6,000",2021
08-JUL-2021,TATAMOTORS,TATA MOTORS LIMITED,"3,90,450",2021
09-JUL-2021,RBLBANK,RBL BANK LIMITED,"17,400",2021
09-JUL-2021,TATAMOTORS,TATA MOTORS LIMITED,"19,950",2021
12-JUL-2021,BAJAJFINSV,BAJAJ FINSERV LIMITED,150,2021
12-JUL-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"22,000",2021
12-JUL-2021,RELIANCE,RELIANCE INDUSTRIES LTD,"1,250",2021
12-JUL-2021,TATAMOTORS,TATA MOTORS LIMITED,"1,88,100",2021
13-JUL-2021,BAJAJFINSV,BAJAJ FINSERV LIMITED,75,2021
13-JUL-2021,HDFC,HDFC LTD,"14,400",2021
13-JUL-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"34,800",2021
13-JUL-2021,RELIANCE,RELIANCE INDUSTRIES LTD,"17,500",2021
14-JUL-2021,BAJAJFINSV,BAJAJ FINSERV LIMITED,"9,600",2021
15-JUL-2021,WIPRO,WIPRO LTD,600,2021
16-JUL-2021,WIPRO,WIPRO LTD,"3,13,600",2021
20-JUL-2021,RBLBANK,RBL BANK LIMITED    ,"52,200",2021
20-JUL-2021,RBLBANK,RBL BANK LIMITED,"52,200",2021
22-JUL-2021,BERGEPAINT,BERGER PAINTS (I) LIMITED,"1,100",2021
22-JUL-2021,HAVELLS,HAVELLS INDIA LIMITED,"21,000",2021
22-JUL-2021,INFY,INFOSYS TECHNOLOGIES LTD,"45,000",2021
22-JUL-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"2,400",2021
22-JUL-2021,RBLBANK,RBL BANK LIMITED,"2,900",2021
23-JUL-2021,BAJAJFINSV,BAJAJ FINSERV LIMITED,525,2021
23-JUL-2021,INDIGO,INTERGLOBE AVIATION LTD,"4,500",2021
23-JUL-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,400,2021
23-JUL-2021,RBLBANK,RBL BANK LIMITED,"40,600",2021
23-JUL-2021,WIPRO,WIPRO LTD,"1,26,400",2021
26-JUL-2021,BAJAJFINSV,BAJAJ FINSERV LIMITED,"9,150",2021
26-JUL-2021,INDIGO,INTERGLOBE AVIATION LTD,"31,500",2021
26-JUL-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"2,400",2021
26-JUL-2021,NAVINFLUOR,NAVIN FLUORINE INT. LTD,"5,625",2021
27-JUL-2021,BAJAJFINSV,BAJAJ FINSERV LIMITED,"5,025",2021
27-JUL-2021,INFY,INFOSYS TECHNOLOGIES LTD,"6,000",2021
27-JUL-2021,NAVINFLUOR,NAVIN FLUORINE INT. LTD,"15,300",2021
27-JUL-2021,RBLBANK,RBL BANK LIMITED,"8,700",2021
28-JUL-2021,BAJAJFINSV,BAJAJ FINSERV LIMITED,"4,125",2021
28-JUL-2021,HINDUNILVR,HINDUSTAN UNILEVER LTD.,"20,400",2021
28-JUL-2021,INDIGO,INTERGLOBE AVIATION LTD,"49,000",2021
28-JUL-2021,INFY,INFOSYS TECHNOLOGIES LTD,"7,800",2021
29-JUL-2021,HINDUNILVR,HINDUSTAN UNILEVER LTD.,"24,300",2021
29-JUL-2021,INDIGO,INTERGLOBE AVIATION LTD,"1,500",2021
29-JUL-2021,NAVINFLUOR,NAVIN FLUORINE INT. LTD,"7,875",2021
30-JUL-2021,INFY,INFOSYS TECHNOLOGIES LTD,"3,600",2021
30-JUL-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"20,400",2021
30-JUL-2021,NESTLEIND,NESTLE INDIA LIMITED,50,2021
02-AUG-2021,INFY,INFOSYS TECHNOLOGIES LTD,"15,000",2021
03-AUG-2021,BAJAJFINSV,BAJAJ FINSERV LIMITED,125,2021
03-AUG-2021,GODREJCP,GODREJ CONSUMER PRODUCTS LIMITED,"34,450",2021
03-AUG-2021,HDFC,HDFC LTD,600,2021
04-AUG-2021,GODREJPROP,GODREJ PROPERTIES LTD,"4,550",2021
04-AUG-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"43,600",2021
04-AUG-2021,TCS,TATA CONSULTANCY SERV LT,"29,400",2021
04-AUG-2021,TVSMOTOR,TVS MOTOR COMPANY LTD,"72,800",2021
04-AUG-2021,WIPRO,WIPRO LTD,"12,100",2021
05-AUG-2021,HDFC,HDFC LTD,"11,400",2021
05-AUG-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"71,600",2021
05-AUG-2021,WIPRO,WIPRO LTD,"12,715",2021
06-AUG-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"1,05,200",2021
06-AUG-2021,LALPATHLAB,DR. LAL PATH LABS LTD.,750,2021
09-AUG-2021,HINDUNILVR,HINDUSTAN UNILEVER LTD.,"7,800",2021
09-AUG-2021,INFY,INFOSYS TECHNOLOGIES LTD,"48,600",2021
09-AUG-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"1,600",2021
09-AUG-2021,TECHM,TECH MAHINDRA LIMITED,"6,600",2021
10-AUG-2021,HDFCBANK,HDFC BANK LTD,550,2021
10-AUG-2021,TECHM,TECH MAHINDRA LIMITED,600,2021
11-AUG-2021,INFY,INFOSYS TECHNOLOGIES LTD,"25,200",2021
12-AUG-2021,EICHERMOT,EICHER MOTORS LIMITED,"26,250",2021
12-AUG-2021,TECHM,TECH MAHINDRA LIMITED,"38,400",2021
16-AUG-2021,HDFCBANK,HDFC BANK LTD,"12,650",2021
18-AUG-2021,HDFCBANK,HDFC BANK LTD,"34,650",2021
20-AUG-2021,BAJFINANCE,BAJAJ FINANCE LIMITED,125,2021
20-AUG-2021,EICHERMOT,EICHER MOTORS LIMITED,"6,300",2021
20-AUG-2021,INDUSINDBK,INDUSIND BANK LIMITED,"17,100",2021
23-AUG-2021,EICHERMOT,EICHER MOTORS LIMITED,"47,600",2021
24-AUG-2021,EICHERMOT,EICHER MOTORS LIMITED,"46,550",2021
24-AUG-2021,HDFCBANK,HDFC BANK LTD,"2,13,950",2021
25-AUG-2021,EICHERMOT,EICHER MOTORS LIMITED,"7,350",2021
25-AUG-2021,HDFCBANK,HDFC BANK LTD,"7,700",2021
26-AUG-2021,HDFCBANK,HDFC BANK LTD,"59,950",2021
26-AUG-2021,LALPATHLAB,DR. LAL PATH LABS LTD.,250,2021
26-AUG-2021,TCS,TATA CONSULTANCY SERV LT,300,2021
27-AUG-2021,BAJAJFINSV,BAJAJ FINSERV LIMITED,"6,125",2021
27-AUG-2021,HDFCBANK,HDFC BANK LTD,550,2021
30-AUG-2021,AMBUJACEM,AMBUJA CEMENTS LTD,"3,03,000",2021
30-AUG-2021,BAJAJFINSV,BAJAJ FINSERV LIMITED,"1,350",2021
30-AUG-2021,WIPRO,WIPRO LTD,"28,800",2021
02-SEP-2021,HINDUNILVR,HINDUSTAN UNILEVER LTD.,"43,200",2021
03-SEP-2021,HDFCBANK,HDFC BANK LTD,"67,650",2021
03-SEP-2021,WIPRO,WIPRO LTD,"1,60,000",2021
07-SEP-2021,WIPRO,WIPRO LTD,"84,800",2021
08-SEP-2021,HDFCBANK,HDFC BANK LTD,"12,650",2021
08-SEP-2021,HINDUNILVR,HINDUSTAN UNILEVER LTD.,"40,800",2021
13-SEP-2021,ASIANPAINT,ASIAN PAINTS LIMITED,"3,600",2021
13-SEP-2021,HDFC,HDFC LTD,"31,500",2021
13-SEP-2021,SBILIFE,SBI LIFE INSURANCE COMPANY LIMITED,"7,500",2021
14-SEP-2021,INFY,INFOSYS TECHNOLOGIES LTD,600,2021
14-SEP-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"24,192",2021
14-SEP-2021,SBILIFE,SBI LIFE INSURANCE COMPANY LIMITED,750,2021
14-SEP-2021,WIPRO,WIPRO LTD,"1,28,000",2021
15-SEP-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"43,600",2021
16-SEP-2021,VOLTAS,VOLTAS LTD,"1,000",2021
17-SEP-2021,HDFCBANK,HDFC BANK LTD,"19,250",2021
17-SEP-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"1,34,000",2021
20-SEP-2021,GODREJCP,GODREJ CONSUMER PRODUCTS LIMITED,"13,650",2021
20-SEP-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"34,400",2021
20-SEP-2021,VOLTAS,VOLTAS LTD,"4,500",2021
21-SEP-2021,INFY,INFOSYS TECHNOLOGIES LTD,"53,400",2021
22-SEP-2021,GODREJCP,GODREJ CONSUMER PRODUCTS LIMITED,"11,050",2021
22-SEP-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"28,000",2021
22-SEP-2021,VOLTAS,VOLTAS LTD,"17,000",2021
23-SEP-2021,GODREJCP,GODREJ CONSUMER PRODUCTS LIMITED,"34,450",2021
23-SEP-2021,ICICIGI,ICICI LOMBARD GENERAL INSURANCE COMPANY LIMITED,425,2021
24-SEP-2021,GODREJCP,GODREJ CONSUMER PRODUCTS LIMITED,"1,300",2021
24-SEP-2021,INFY,INFOSYS TECHNOLOGIES LTD,"87,000",2021
24-SEP-2021,VOLTAS,VOLTAS LTD,"66,500",2021
28-SEP-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"96,400",2021
29-SEP-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"2,800",2021
30-SEP-2021,GODREJPROP,GODREJ PROPERTIES LTD,"7,150",2021
30-SEP-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"6,400",2021
01-OCT-2021,KOTAKBANK,KOTAK MAHINDRA BANK LTD,"92,000",2021
04-OCT-2021,INDUSTOWER,INDUS,"1,48,400",2021
04-OCT-2021,LALPATHLAB,DR. LAL PATH LABS LTD.,"6,500",2021
04-OCT-2021,NAM-INDIA,NIPPON L I A M LTD,"4,800",2021
04-OCT-2021,NTPC,NTPC LTD,"4,38,900",2021
05-OCT-2021,HDFCBANK,HDFC BANK LTD,"34,650",2021
05-OCT-2021,NTPC,NTPC LTD,"5,47,200",2021
06-OCT-2021,HDFCBANK,HDFC BANK LTD,"19,800",2021
07-OCT-2021,HDFCBANK,HDFC BANK LTD,"29,700",2021
08-OCT-2021,HDFCBANK,HDFC BANK LTD,"76,450",2021
11-OCT-2021,HDFCBANK,HDFC BANK LTD,"74,250",2021
12-OCT-2021,HDFCBANK,HDFC BANK LTD,"33,000",2021
14-OCT-2021,NTPC,NTPC LTD,"4,90,200",2021
