date,P10,P25,P50,P75,P90,P95
2025-05-26,-16.58,-11.03,-4.93,1.16,6.71,9.98
2025-05-27,-16.72,-11.17,-5.08,1.02,6.57,9.84
2025-05-28,-16.64,-11.09,-5.0,1.1,6.65,9.92
2025-05-29,-16.55,-11.0,-4.91,1.18,6.73,10.01
2025-05-30,-17.39,-11.85,-5.75,0.34,5.89,9.16
2025-06-02,-16.25,-10.7,-4.61,1.48,7.03,10.31
2025-06-03,-17.52,-11.97,-5.88,0.22,5.76,9.04
2025-06-04,-17.34,-11.8,-5.7,0.39,5.94,9.21
2025-06-05,-17.72,-12.18,-6.08,0.01,5.56,8.83
2025-06-06,-17.36,-11.81,-5.72,0.37,5.92,9.2
2025-06-09,-17.19,-11.64,-5.55,0.55,6.09,9.37
2025-06-10,-17.1,-11.56,-5.46,0.63,6.18,9.45
2025-06-11,-17.02,-11.48,-5.38,0.71,6.26,9.53
2025-06-12,-17.3,-11.75,-5.66,0.44,5.99,9.26
2025-06-13,-17.32,-11.77,-5.68,0.42,5.96,9.24
2025-06-16,-17.07,-11.52,-5.42,0.67,6.22,9.49
2025-06-17,-17.84,-12.29,-6.2,-0.1,5.44,8.72
2025-06-18,-16.9,-11.35,-5.26,0.83,6.38,9.66
2025-04-23,-18.72,-13.17,-7.08,-0.98,4.56,7.84
2025-04-24,-19.23,-13.69,-7.59,-1.5,4.05,7.32
2025-04-25,-17.81,-12.27,-6.17,-0.08,5.47,8.74
2025-04-28,-17.76,-12.22,-6.12,-0.03,5.52,8.79
2025-04-29,-19.64,-14.09,-8.0,-1.91,3.64,6.92
2025-04-30,-17.61,-12.06,-5.97,0.13,5.68,8.95
2025-05-02,-17.54,-11.99,-5.9,0.19,5.74,9.02
2025-05-05,-17.71,-12.16,-6.07,0.03,5.57,8.85
2025-05-06,-16.54,-10.99,-4.9,1.19,6.74,10.02
2025-05-07,-16.33,-10.79,-4.69,1.4,6.95,10.22
2025-05-08,-19.43,-13.88,-7.79,-1.69,3.85,7.13
2025-05-09,-19.54,-13.99,-7.9,-1.8,3.75,7.02
2025-05-12,-19.26,-13.71,-7.62,-1.52,4.03,7.3
2025-05-13,-17.69,-12.14,-6.05,0.05,5.59,8.87
2025-05-14,-16.94,-11.39,-5.3,0.8,6.35,9.62
2025-05-15,-16.65,-11.1,-5.01,1.09,6.63,9.91
2025-05-16,-16.67,-11.12,-5.03,1.07,6.62,9.89
2025-05-19,-17.26,-11.71,-5.62,0.48,6.02,9.3
2025-05-20,-17.75,-12.2,-6.11,-0.01,5.54,8.81
2025-05-21,-16.78,-11.23,-5.14,0.96,6.5,9.78
2025-05-22,-17.33,-11.79,-5.69,0.4,5.95,9.22
2025-05-23,-16.28,-10.73,-4.63,1.46,7.01,10.28
2025-05-26,-17.13,-11.58,-5.49,0.61,6.15,9.43
2025-05-27,-17.98,-12.43,-6.34,-0.24,5.31,8.58
2025-05-28,-16.83,-11.28,-5.19,0.91,6.46,9.73
2025-05-29,-17.88,-12.33,-6.24,-0.15,5.4,8.68
2025-05-30,-17.74,-12.19,-6.1,-0.0,5.54,8.82
2025-06-02,-17.16,-11.61,-5.52,0.58,6.12,9.4
2025-06-03,-17.9,-12.35,-6.26,-0.17,5.38,8.66
2025-06-04,-17.63,-12.09,-5.99,0.1,5.65,8.92
2025-06-05,-17.76,-12.21,-6.12,-0.02,5.52,8.8
2025-06-06,-17.78,-12.24,-6.14,-0.05,5.5,8.77
2025-06-09,-17.31,-11.77,-5.67,0.42,5.97,9.24
2025-06-10,-18.03,-12.48,-6.39,-0.29,5.26,8.53
2025-06-11,-16.32,-10.78,-4.68,1.41,6.96,10.23
2025-06-12,-16.59,-11.04,-4.94,1.15,6.7,9.97
2025-06-13,-16.69,-11.14,-5.05,1.04,6.59,9.87
2025-06-16,-17.25,-11.71,-5.61,0.48,6.03,9.3
2025-06-17,-17.12,-11.57,-5.47,0.62,6.17,9.44
2025-06-18,-17.35,-11.8,-5.71,0.38,5.93,9.21
2025-04-23,-18.98,-13.43,-7.34,-1.24,4.3,7.58
2025-04-24,-18.14,-12.59,-6.5,-0.4,5.15,8.42
2025-04-25,-17.66,-12.11,-6.01,0.08,5.63,8.9
2025-04-28,-17.86,-12.32,-6.22,-0.13,5.42,8.69
2025-04-29,-18.38,-12.83,-6.74,-0.64,4.91,8.18
2025-04-30,-16.69,-11.14,-5.05,1.05,6.6,9.87
2025-05-02,-15.29,-9.74,-3.65,2.44,7.99,11.27
2025-05-05,-17.82,-12.28,-6.18,-0.09,5.46,8.73
2025-05-06,-15.34,-9.8,-3.7,2.39,7.94,11.21
2025-05-07,-16.61,-11.06,-4.97,1.13,6.67,9.95
2025-05-08,-18.14,-12.59,-6.49,-0.4,5.15,8.42
2025-05-09,-19.04,-13.49,-7.4,-1.31,4.24,7.52
2025-05-12,-18.91,-13.36,-7.27,-1.18,4.37,7.65
2025-05-13,-16.55,-11.0,-4.9,1.19,6.74,10.01
2025-05-14,-16.69,-11.14,-5.05,1.04,6.59,9.87
2025-05-15,-18.09,-12.54,-6.45,-0.35,5.19,8.47
2025-05-16,-15.53,-9.98,-3.88,2.21,7.76,11.03
2025-05-19,-15.74,-10.19,-4.1,1.99,7.54,10.82
2025-05-20,-16.63,-11.08,-4.99,1.1,6.65,9.93
2025-05-21,-15.13,-9.59,-3.49,2.6,8.15,11.42
2025-05-22,-16.16,-10.61,-4.51,1.58,7.13,10.4
2025-05-23,-14.82,-9.27,-3.18,2.91,8.46,11.74
2025-05-26,-16.61,-11.06,-4.97,1.12,6.67,9.95
2025-05-27,-16.81,-11.26,-5.17,0.93,6.47,9.75
2025-05-28,-17.19,-11.64,-5.55,0.55,6.1,9.37
2025-05-29,-17.8,-12.25,-6.16,-0.07,5.48,8.76
2025-05-30,-16.99,-11.44,-5.35,0.75,6.29,9.57
2025-06-02,-17.21,-11.66,-5.57,0.52,6.07,9.35
2025-06-03,-17.28,-11.73,-5.64,0.46,6.01,9.28
2025-06-04,-17.02,-11.47,-5.37,0.72,6.27,9.54
2025-06-05,-17.25,-11.71,-5.61,0.48,6.03,9.3
2025-06-06,-17.38,-11.83,-5.74,0.36,5.91,9.18
2025-06-09,-16.61,-11.06,-4.97,1.13,6.68,9.95
2025-06-10,-16.51,-10.96,-4.86,1.23,6.78,10.05
2025-06-11,-16.56,-11.01,-4.92,1.18,6.73,10.0
2025-06-12,-17.03,-11.48,-5.39,0.7,6.25,9.53
2025-06-13,-16.86,-11.32,-5.22,0.87,6.42,9.69
2025-06-16,-17.1,-11.55,-5.45,0.64,6.19,9.46
2025-06-17,-17.93,-12.38,-6.29,-0.19,5.36,8.63
2025-06-18,-18.03,-12.48,-6.39,-0.29,5.25,8.53
2025-04-23,-18.07,-12.52,-6.43,-0.33,5.22,8.49
2025-04-24,-18.14,-12.59,-6.5,-0.41,5.14,8.42
2025-04-25,-18.37,-12.83,-6.73,-0.64,4.91,8.18
2025-04-28,-18.17,-12.62,-6.53,-0.44,5.11,8.39
2025-04-29,-18.4,-12.85,-6.76,-0.66,4.88,8.16
2025-04-30,-15.08,-9.54,-3.44,2.65,8.2,11.47
2025-05-02,-15.33,-9.78,-3.69,2.4,7.95,11.23
2025-05-05,-15.42,-9.87,-3.78,2.31,7.86,11.14
2025-05-06,-14.6,-9.05,-2.96,3.14,8.69,11.96
2025-05-07,-14.33,-8.78,-2.68,3.41,8.96,12.23
2025-05-08,-15.63,-10.09,-3.99,2.1,7.65,10.92
2025-05-09,-15.38,-9.83,-3.73,2.36,7.91,11.18
2025-05-12,-18.71,-13.16,-7.07,-0.97,4.58,7.85
2025-05-13,-16.88,-11.33,-5.24,0.86,6.41,9.68
2025-05-14,-15.6,-10.05,-3.96,2.14,7.68,10.96
2025-05-15,-16.36,-10.81,-4.72,1.37,6.92,10.2
2025-05-16,-15.07,-9.52,-3.42,2.67,8.22,11.49
2025-05-19,-16.3,-10.75,-4.66,1.43,6.98,10.25
2025-05-20,-17.24,-11.69,-5.6,0.49,6.04,9.32
2025-05-21,-16.15,-10.6,-4.5,1.59,7.14,10.41
2025-05-22,-16.54,-10.99,-4.9,1.19,6.74,10.02
2025-05-23,-14.76,-9.21,-3.12,2.98,8.53,11.8
2025-05-26,-16.98,-11.43,-5.33,0.76,6.31,9.58
2025-05-27,-18.59,-13.04,-6.95,-0.85,4.69,7.97
2025-05-28,-18.31,-12.77,-6.67,-0.58,4.97,8.24
2025-05-29,-16.07,-10.53,-4.43,1.66,7.21,10.48
2025-05-30,-17.97,-12.42,-6.32,-0.23,5.32,8.59
2025-06-02,-16.79,-11.24,-5.15,0.95,6.49,9.77
2025-06-03,-16.72,-11.17,-5.08,1.02,6.57,9.84
2025-06-04,-17.35,-11.8,-5.7,0.39,5.94,9.21
2025-06-05,-16.41,-10.86,-4.77,1.32,6.87,10.15
2025-06-06,-17.27,-11.72,-5.63,0.47,6.01,9.29
2025-06-09,-16.72,-11.17,-5.08,1.01,6.56,9.84
2025-06-10,-16.27,-10.72,-4.63,1.46,7.01,10.29
2025-06-11,-16.61,-11.06,-4.97,1.12,6.67,9.95
2025-06-12,-16.73,-11.18,-5.09,1.01,6.55,9.83
2025-06-13,-17.29,-11.74,-5.65,0.45,6.0,9.27
2025-06-16,-18.24,-12.7,-6.6,-0.51,5.04,8.31
2025-06-17,-16.9,-11.36,-5.26,0.83,6.38,9.65
2025-06-18,-16.74,-11.19,-5.09,1.0,6.55,9.82
2025-04-23,-18.56,-13.01,-6.92,-0.83,4.72,8.0
2025-04-24,-18.96,-13.42,-7.32,-1.23,4.32,7.59
2025-04-25,-18.35,-12.8,-6.71,-0.61,4.93,8.21
2025-04-28,-18.72,-13.17,-7.08,-0.98,4.57,7.84
2025-04-29,-18.75,-13.2,-7.11,-1.01,4.54,7.81
2025-04-30,-17.35,-11.8,-5.7,0.39,5.94,9.21
2025-05-02,-19.07,-13.52,-7.43,-1.34,4.21,7.49
2025-05-05,-18.66,-13.11,-7.01,-0.92,4.63,7.9
2025-05-06,-16.77,-11.22,-5.13,0.97,6.52,9.79
2025-05-07,-16.76,-11.21,-5.12,0.98,6.53,9.8
2025-05-08,-19.32,-13.77,-7.68,-1.58,3.97,7.24
2025-05-09,-16.53,-10.99,-4.89,1.2,6.75,10.02
2025-05-12,-17.77,-12.22,-6.13,-0.04,5.51,8.79
2025-05-13,-17.38,-11.83,-5.74,0.36,5.91,9.18
2025-05-14,-17.61,-12.06,-5.97,0.12,5.67,8.95
2025-05-15,-18.07,-12.53,-6.43,-0.34,5.21,8.48
2025-05-16,-16.82,-11.27,-5.18,0.92,6.47,9.74
2025-05-19,-17.63,-12.09,-5.99,0.1,5.65,8.92
2025-05-20,-18.0,-12.46,-6.36,-0.27,5.28,8.55
2025-05-21,-17.25,-11.71,-5.61,0.48,6.03,9.3
2025-05-22,-17.69,-12.14,-6.05,0.04,5.59,8.87
2025-05-23,-16.09,-10.54,-4.45,1.64,7.19,10.47
2025-05-26,-16.8,-11.25,-5.16,0.93,6.48,9.76
2025-05-27,-18.14,-12.59,-6.49,-0.4,5.15,8.42
2025-05-28,-17.67,-12.12,-6.02,0.07,5.62,8.89
2025-05-29,-18.27,-12.72,-6.63,-0.53,5.02,8.29
2025-05-30,-18.07,-12.53,-6.43,-0.34,5.21,8.48
2025-06-02,-17.56,-12.01,-5.92,0.17,5.72,9.0
2025-06-03,-17.76,-12.21,-6.11,-0.02,5.53,8.8
2025-06-04,-17.6,-12.05,-5.96,0.13,5.68,8.96
2025-06-05,-18.09,-12.54,-6.45,-0.36,5.19,8.47
2025-06-06,-18.13,-12.58,-6.49,-0.39,5.15,8.43
2025-06-09,-17.85,-12.3,-6.21,-0.12,5.43,8.71
2025-06-10,-17.7,-12.15,-6.06,0.03,5.58,8.85
2025-06-11,-18.05,-12.5,-6.41,-0.32,5.23,8.51
2025-06-12,-17.16,-11.61,-5.52,0.58,6.13,9.4
2025-06-13,-16.28,-10.73,-4.64,1.45,7.0,10.28
2025-06-16,-16.53,-10.98,-4.89,1.21,6.76,10.03
2025-06-17,-17.41,-11.86,-5.77,0.33,5.88,9.15
2025-06-18,-17.38,-11.83,-5.74,0.36,5.9,9.18
2025-04-23,-18.1,-12.55,-6.46,-0.37,5.18,8.46
2025-04-24,-17.6,-12.05,-5.96,0.14,5.69,8.96
2025-04-25,-16.79,-11.24,-5.15,0.95,6.5,9.77
2025-04-28,-16.85,-11.3,-5.21,0.89,6.43,9.71
2025-04-29,-17.61,-12.06,-5.97,0.13,5.67,8.95
2025-04-30,-16.4,-10.85,-4.76,1.34,6.89,10.16
2025-05-02,-16.17,-10.62,-4.53,1.56,7.11,10.39
2025-05-05,-16.35,-10.8,-4.71,1.39,6.93,10.21
2025-05-06,-15.08,-9.53,-3.44,2.66,8.2,11.48
2025-05-07,-17.05,-11.5,-5.41,0.69,6.23,9.51
2025-05-08,-15.69,-10.14,-4.05,2.05,7.59,10.87
2025-05-09,-15.95,-10.4,-4.31,1.79,7.33,10.61
2025-05-12,-17.81,-12.26,-6.17,-0.07,5.48,8.75
2025-05-13,-16.04,-10.49,-4.4,1.7,7.25,10.52
2025-05-14,-16.42,-10.88,-4.78,1.31,6.86,10.13
2025-05-15,-16.7,-11.15,-5.06,1.03,6.58,9.86
2025-05-16,-16.19,-10.64,-4.55,1.55,7.1,10.37
2025-05-19,-16.74,-11.19,-5.1,0.99,6.54,9.82
2025-05-20,-16.71,-11.17,-5.07,1.02,6.57,9.84
2025-05-21,-15.28,-9.74,-3.64,2.45,8.0,11.27
2025-05-22,-17.2,-11.66,-5.56,0.53,6.08,9.35
2025-05-23,-15.5,-9.95,-3.86,2.23,7.78,11.06
2025-05-26,-16.25,-10.7,-4.61,1.49,7.04,10.31
2025-05-27,-18.08,-12.54,-6.44,-0.35,5.2,8.47
2025-05-28,-17.8,-12.26,-6.16,-0.07,5.48,8.75
2025-05-29,-16.98,-11.43,-5.34,0.76,6.3,9.58
2025-05-30,-18.16,-12.62,-6.52,-0.43,5.12,8.39
2025-06-02,-17.38,-11.83,-5.74,0.35,5.9,9.18
2025-06-03,-18.41,-12.86,-6.77,-0.67,4.87,8.15
2025-06-04,-17.39,-11.85,-5.75,0.34,5.89,9.16
2025-06-05,-17.32,-11.77,-5.68,0.42,5.96,9.24
2025-06-06,-17.6,-12.05,-5.96,0.14,5.68,8.96
2025-06-09,-17.69,-12.15,-6.05,0.04,5.59,8.86
2025-06-10,-17.74,-12.19,-6.1,-0.0,5.54,8.82
2025-06-11,-17.51,-11.96,-5.87,0.22,5.77,9.05
2025-06-12,-17.76,-12.21,-6.12,-0.03,5.52,8.8
2025-06-13,-17.94,-12.39,-6.3,-0.2,5.34,8.62
2025-06-16,-17.22,-11.68,-5.58,0.51,6.06,9.33
2025-06-17,-19.08,-13.54,-7.44,-1.35,4.2,7.47
2025-06-18,-18.79,-13.24,-7.14,-1.05,4.5,7.77
2025-04-23,-17.45,-11.9,-5.8,0.29,5.84,9.11
2025-04-24,-16.39,-10.84,-4.75,1.35,6.9,10.17
2025-04-25,-15.99,-10.44,-4.35,1.75,7.29,10.57
2025-04-28,-17.67,-12.12,-6.03,0.07,5.62,8.89
2025-04-29,-17.64,-12.09,-6.0,0.1,5.65,8.92
2025-04-30,-16.66,-11.12,-5.02,1.07,6.62,9.89
2025-05-02,-14.73,-9.18,-3.08,3.01,8.56,11.83
2025-05-05,-17.92,-12.38,-6.28,-0.19,5.36,8.63
2025-05-06,-16.19,-10.64,-4.55,1.55,7.1,10.37
2025-05-07,-14.23,-8.68,-2.59,3.51,9.06,12.33
2025-05-08,-15.52,-9.97,-3.88,2.22,7.76,11.04
2025-05-09,-16.15,-10.6,-4.5,1.59,7.14,10.41
2025-05-12,-17.94,-12.39,-6.3,-0.2,5.35,8.62
2025-05-13,-16.72,-11.17,-5.08,1.02,6.56,9.84
2025-05-14,-16.91,-11.36,-5.27,0.83,6.37,9.65
2025-05-15,-17.59,-12.04,-5.94,0.15,5.7,8.97
2025-05-16,-16.37,-10.82,-4.73,1.36,6.91,10.18
2025-05-19,-16.6,-11.06,-4.96,1.13,6.68,9.95
2025-05-20,-16.99,-11.44,-5.35,0.75,6.3,9.57
2025-05-21,-16.02,-10.48,-4.38,1.71,7.26,10.53
2025-05-22,-16.49,-10.95,-4.85,1.24,6.79,10.06
2025-05-23,-16.27,-10.72,-4.63,1.47,7.02,10.29
2025-05-26,-17.05,-11.5,-5.41,0.68,6.23,9.51
2025-05-27,-17.8,-12.25,-6.16,-0.06,5.49,8.76
2025-05-28,-17.16,-11.61,-5.51,0.58,6.13,9.4
2025-05-29,-17.32,-11.77,-5.67,0.42,5.97,9.24
2025-05-30,-18.09,-12.54,-6.45,-0.35,5.2,8.47
2025-06-02,-17.41,-11.87,-5.77,0.32,5.87,9.14
2025-06-03,-17.79,-12.24,-6.15,-0.05,5.49,8.77
2025-06-04,-18.39,-12.84,-6.75,-0.65,4.89,8.17
2025-06-05,-18.43,-12.88,-6.79,-0.69,4.85,8.13
2025-06-06,-17.99,-12.45,-6.35,-0.26,5.29,8.56
2025-06-09,-18.22,-12.68,-6.58,-0.49,5.06,8.33
2025-06-10,-17.55,-12.01,-5.91,0.18,5.73,9.0
2025-06-11,-17.29,-11.75,-5.65,0.44,5.99,9.26
2025-06-12,-17.43,-11.88,-5.79,0.31,5.86,9.13
2025-06-13,-17.13,-11.58,-5.49,0.6,6.15,9.43
2025-06-16,-17.33,-11.78,-5.69,0.41,5.95,9.23
2025-06-17,-18.14,-12.6,-6.5,-0.41,5.14,8.41
2025-06-18,-17.78,-12.23,-6.13,-0.04,5.51,8.78
2025-04-23,-18.4,-12.85,-6.76,-0.67,4.88,8.16
2025-04-24,-17.5,-11.95,-5.86,0.24,5.78,9.06
2025-04-25,-17.26,-11.71,-5.62,0.48,6.03,9.3
2025-04-28,-16.9,-11.36,-5.26,0.83,6.38,9.65
2025-04-29,-17.37,-11.82,-5.73,0.36,5.91,9.19
2025-04-30,-17.46,-11.91,-5.82,0.27,5.82,9.1
2025-05-02,-17.44,-11.9,-5.8,0.29,5.84,9.11
2025-05-05,-17.73,-12.18,-6.09,0.01,5.55,8.83
2025-05-06,-16.12,-10.57,-4.47,1.62,7.17,10.44
2025-05-07,-15.76,-10.21,-4.12,1.98,7.52,10.8
2025-05-08,-19.01,-13.46,-7.37,-1.27,4.28,7.55
2025-05-09,-19.05,-13.5,-7.41,-1.31,4.23,7.51
2025-05-12,-18.04,-12.49,-6.4,-0.31,5.24,8.51
2025-05-13,-17.44,-11.89,-5.8,0.29,5.84,9.12
2025-05-14,-17.32,-11.77,-5.68,0.42,5.96,9.24
2025-05-15,-16.84,-11.29,-5.2,0.9,6.45,9.72
2025-05-16,-16.23,-10.68,-4.59,1.5,7.05,10.33
2025-05-19,-16.04,-10.5,-4.4,1.69,7.24,10.51
2025-05-20,-16.61,-11.07,-4.97,1.12,6.67,9.94
2025-05-21,-16.13,-10.58,-4.49,1.6,7.15,10.43
2025-05-22,-17.03,-11.48,-5.39,0.71,6.26,9.53
2025-05-23,-15.69,-10.14,-4.05,2.05,7.6,10.87
2025-05-26,-16.83,-11.28,-5.19,0.9,6.45,9.73
2025-05-27,-17.48,-11.94,-5.84,0.25,5.8,9.07
2025-05-28,-17.06,-11.51,-5.41,0.68,6.23,9.5
2025-05-29,-17.14,-11.59,-5.5,0.6,6.14,9.42
2025-05-30,-17.04,-11.5,-5.4,0.69,6.24,9.51
2025-06-02,-17.07,-11.52,-5.42,0.67,6.22,9.49
2025-06-03,-16.83,-11.28,-5.18,0.91,6.46,9.73
2025-06-04,-17.97,-12.43,-6.33,-0.24,5.31,8.58
2025-06-05,-18.03,-12.48,-6.39,-0.3,5.25,8.52
2025-06-06,-17.85,-12.31,-6.21,-0.12,5.43,8.7
2025-06-09,-17.88,-12.33,-6.24,-0.15,5.4,8.67
2025-06-10,-18.06,-12.52,-6.42,-0.33,5.22,8.49
2025-06-11,-17.67,-12.13,-6.03,0.06,5.61,8.88
2025-06-12,-17.43,-11.88,-5.78,0.31,5.86,9.13
2025-06-13,-17.34,-11.79,-5.69,0.4,5.95,9.22
2025-06-16,-16.55,-11.0,-4.91,1.19,6.74,10.01
2025-06-17,-18.31,-12.76,-6.67,-0.58,4.97,8.25
2025-06-18,-17.46,-11.92,-5.82,0.27,5.82,9.09
2025-04-23,-18.14,-12.59,-6.49,-0.4,5.15,8.42
2025-04-24,-17.89,-12.35,-6.25,-0.16,5.39,8.66
2025-04-25,-17.06,-11.51,-5.42,0.67,6.22,9.5
2025-04-28,-17.13,-11.58,-5.49,0.6,6.15,9.43
2025-04-29,-17.64,-12.09,-6.0,0.1,5.65,8.92
2025-04-30,-16.62,-11.07,-4.98,1.11,6.66,9.94
2025-05-02,-17.11,-11.56,-5.46,0.63,6.18,9.45
2025-05-05,-17.71,-12.16,-6.07,0.03,5.58,8.85
2025-05-06,-16.34,-10.79,-4.7,1.4,6.94,10.22
2025-05-07,-16.04,-10.49,-4.4,1.69,7.24,10.52
2025-05-08,-18.57,-13.02,-6.93,-0.83,4.71,7.99
2025-05-09,-18.62,-13.07,-6.98,-0.89,4.66,7.94
2025-05-12,-17.75,-12.2,-6.11,-0.01,5.53,8.81
2025-05-13,-16.65,-11.1,-5.01,1.09,6.64,9.91
2025-05-14,-16.21,-10.66,-4.57,1.52,7.07,10.35
2025-05-15,-16.02,-10.48,-4.38,1.71,7.26,10.53
2025-05-16,-14.72,-9.18,-3.08,3.01,8.56,11.83
2025-05-19,-15.42,-9.88,-3.78,2.31,7.86,11.13
2025-05-20,-16.0,-10.45,-4.35,1.74,7.29,10.56
2025-05-21,-15.11,-9.56,-3.47,2.63,8.17,11.45
2025-05-22,-16.25,-10.7,-4.61,1.49,7.03,10.31
2025-05-23,-14.73,-9.18,-3.09,3.01,8.56,11.83
2025-05-26,-15.95,-10.4,-4.3,1.79,7.34,10.61
2025-05-27,-16.7,-11.15,-5.06,1.03,6.58,9.86
2025-05-28,-16.35,-10.8,-4.71,1.39,6.94,10.21
2025-05-29,-16.95,-11.4,-5.31,0.79,6.33,9.61
2025-05-30,-17.21,-11.66,-5.57,0.53,6.08,9.35
2025-06-02,-16.51,-10.96,-4.87,1.23,6.77,10.05
2025-06-03,-17.08,-11.53,-5.44,0.65,6.2,9.48
2025-06-04,-17.72,-12.17,-6.08,0.02,5.56,8.84
2025-06-05,-17.86,-12.31,-6.22,-0.12,5.43,8.7
2025-06-06,-18.22,-12.67,-6.58,-0.48,5.06,8.34
2025-06-09,-17.77,-12.22,-6.13,-0.03,5.51,8.79
2025-06-10,-16.93,-11.39,-5.29,0.8,6.35,9.62
2025-06-11,-16.88,-11.34,-5.24,0.85,6.4,9.67
2025-06-12,-16.69,-11.14,-5.05,1.04,6.59,9.87
2025-06-13,-17.11,-11.56,-5.46,0.63,6.18,9.45
2025-06-16,-16.97,-11.43,-5.33,0.76,6.31,9.58
2025-06-17,-18.12,-12.58,-6.48,-0.39,5.16,8.43
2025-06-18,-17.69,-12.14,-6.05,0.05,5.6,8.87
2025-04-23,-18.11,-12.56,-6.46,-0.37,5.18,8.45
2025-04-24,-17.92,-12.37,-6.28,-0.19,5.36,8.64
2025-04-25,-17.14,-11.59,-5.5,0.6,6.15,9.42
2025-04-28,-18.34,-12.79,-6.7,-0.61,4.94,8.22
2025-04-29,-18.38,-12.83,-6.74,-0.65,4.9,8.17
2025-04-30,-17.09,-11.55,-5.45,0.64,6.19,9.46
2025-05-02,-17.71,-12.16,-6.07,0.02,5.57,8.85
2025-05-05,-18.11,-12.57,-6.47,-0.38,5.17,8.44
2025-05-06,-16.93,-11.38,-5.29,0.8,6.35,9.63
2025-05-07,-16.55,-11.0,-4.9,1.19,6.74,10.01
2025-05-08,-19.59,-14.04,-7.95,-1.85,3.7,6.97
2025-05-09,-18.23,-12.68,-6.58,-0.49,5.06,8.33
2025-05-12,-18.22,-12.67,-6.57,-0.48,5.07,8.34
2025-05-13,-16.47,-10.93,-4.83,1.26,6.81,10.08
2025-05-14,-16.73,-11.18,-5.09,1.01,6.56,9.83
2025-05-15,-17.56,-12.01,-5.92,0.17,5.72,9.0
2025-05-16,-16.86,-11.31,-5.22,0.87,6.42,9.7
2025-05-19,-16.13,-10.59,-4.49,1.6,7.15,10.42
2025-05-20,-16.99,-11.44,-5.35,0.74,6.29,9.57
2025-05-21,-15.2,-9.65,-3.56,2.54,8.08,11.36
2025-05-22,-16.83,-11.28,-5.18,0.91,6.46,9.73
2025-05-23,-16.39,-10.85,-4.75,1.34,6.89,10.16
2025-05-26,-16.78,-11.23,-5.14,0.96,6.5,9.78
2025-05-27,-17.36,-11.81,-5.72,0.38,5.92,9.2
2025-05-28,-16.62,-11.07,-4.97,1.12,6.67,9.94
2025-05-29,-17.1,-11.56,-5.46,0.63,6.18,9.45
2025-05-30,-17.34,-11.79,-5.7,0.39,5.94,9.22
2025-06-02,-17.1,-11.55,-5.45,0.64,6.19,9.46
2025-06-03,-17.57,-12.03,-5.93,0.16,5.71,8.98
2025-06-04,-17.49,-11.94,-5.85,0.24,5.79,9.07
2025-06-05,-17.54,-11.99,-5.89,0.2,5.75,9.02
2025-06-06,-17.22,-11.67,-5.58,0.51,6.06,9.34
2025-06-09,-17.92,-12.37,-6.28,-0.18,5.37,8.64
2025-06-10,-17.68,-12.13,-6.04,0.05,5.6,8.88
2025-06-11,-17.68,-12.13,-6.04,0.05,5.6,8.88
2025-06-12,-17.74,-12.19,-6.1,-0.0,5.55,8.82
2025-06-13,-17.89,-12.34,-6.25,-0.16,5.39,8.67
2025-06-16,-17.85,-12.3,-6.21,-0.12,5.43,8.71
2025-06-17,-18.49,-12.94,-6.85,-0.75,4.79,8.07
2025-06-18,-17.37,-11.82,-5.73,0.36,5.91,9.18
2025-04-23,-17.44,-11.9,-5.8,0.29,5.84,9.11
2025-04-24,-17.35,-11.8,-5.71,0.38,5.93,9.21
2025-04-25,-17.35,-11.8,-5.71,0.38,5.93,9.21
2025-04-28,-17.24,-11.7,-5.6,0.49,6.04,9.31
2025-04-29,-16.94,-11.4,-5.3,0.79,6.34,9.61
2025-04-30,-16.62,-11.08,-4.98,1.11,6.66,9.93
2025-05-02,-17.17,-11.63,-5.53,0.56,6.11,9.38
2025-05-05,-17.09,-11.54,-5.45,0.65,6.19,9.47
2025-05-06,-16.29,-10.75,-4.65,1.44,6.99,10.26
2025-05-07,-16.1,-10.55,-4.46,1.63,7.18,10.46
2025-05-08,-17.78,-12.24,-6.14,-0.05,5.5,8.77
2025-05-09,-19.46,-13.91,-7.82,-1.73,3.82,7.1
2025-05-12,-17.95,-12.41,-6.31,-0.22,5.33,8.6
2025-05-13,-18.07,-12.52,-6.43,-0.33,5.22,8.49
2025-05-14,-17.25,-11.71,-5.61,0.48,6.03,9.3
2025-05-15,-16.77,-11.22,-5.13,0.97,6.52,9.79
2025-05-16,-15.9,-10.35,-4.26,1.84,7.39,10.66
2025-05-19,-16.18,-10.63,-4.53,1.56,7.11,10.38
2025-05-20,-17.76,-12.22,-6.12,-0.03,5.52,8.79
2025-05-21,-16.32,-10.77,-4.68,1.41,6.96,10.24
2025-05-22,-16.99,-11.44,-5.34,0.75,6.3,9.57
2025-05-23,-16.3,-10.75,-4.65,1.44,6.99,10.26
2025-05-26,-16.75,-11.2,-5.11,0.98,6.53,9.81
2025-05-27,-17.11,-11.57,-5.47,0.62,6.17,9.44
2025-05-28,-17.33,-11.78,-5.68,0.41,5.96,9.23
2025-05-29,-16.96,-11.41,-5.32,0.78,6.32,9.6
2025-05-30,-17.43,-11.88,-5.79,0.31,5.86,9.13
2025-06-02,-17.19,-11.64,-5.54,0.55,6.1,9.37
2025-06-03,-17.3,-11.75,-5.65,0.44,5.99,9.26
